,epochs,k_max,k_min,nModels,seed,train,valid,valid_avg
1045,32,5,2,7,9204,0.24084522784075216,0.47602257099391065,0.4318303295678374
1046,34,5,2,7,9204,0.23716554578735952,0.47991018397765434,0.43155470083925307
1047,36,5,2,7,9204,0.23109340832005332,0.47763941282435585,0.43103624403734786
1048,38,5,2,7,9204,0.22652927685928065,0.48422027989815297,0.43098693931676735
1049,40,5,2,7,9204,0.2216662104529266,0.4819275043822985,0.4290528129408173
1050,42,5,2,7,9204,0.2167536138716274,0.4808652634973484,0.43002488577613834
1051,44,5,2,7,9204,0.213903864155652,0.48174469116438673,0.43065115944263344
1052,46,5,2,7,9204,0.20807920674951746,0.48281371762945346,0.4290718738452531
1053,48,5,2,7,9204,0.20480333543479906,0.4841780687798815,0.4298212527669236
1054,50,5,2,7,9204,0.20126081050789774,0.48510909748835934,0.42903078461544386
1055,52,5,2,7,9204,0.19680021153466173,0.4862384783934737,0.4283859273606186
1056,54,5,2,7,9204,0.19442036948063704,0.4857766700175999,0.42867069149742837
1057,56,5,2,7,9204,0.19122808889986098,0.4927702867585062,0.4299899661852074
1058,58,5,2,7,9204,0.18617977760027116,0.4911839740655562,0.42965977664629346
1059,60,5,2,7,9204,0.18345582144534653,0.4940397291710629,0.4294583186416424
1060,62,5,2,7,9204,0.1801332942711065,0.492552370339778,0.429810607655298
1061,64,5,2,7,9204,0.176967442593441,0.4991193701110256,0.42960577615283857
1062,66,5,2,7,9204,0.17236107825170333,0.49609989572036595,0.4293639669651858
1063,68,5,2,7,9204,0.16841032520008034,0.4959441452515114,0.4294662207322291
1064,70,5,2,7,9204,0.16808084800075712,0.49861480306097594,0.42929382205223904
1065,72,5,2,7,9204,0.164286261661514,0.5023220979462444,0.42924747291007614
1066,74,5,2,7,9204,0.16071368925959448,0.5028563263142051,0.42948857932896467
1067,76,5,2,7,9204,0.1592379302086758,0.5044728518106469,0.43047731082587193
1068,78,5,2,7,9204,0.15575179976688658,0.504020052340389,0.4279012231539403
1069,80,5,2,7,9204,0.15363478757674154,0.506462424526103,0.429749746544452
1070,82,5,2,7,9204,0.1504876230782974,0.5089443670023077,0.4301047610407379
1071,84,5,2,7,9204,0.14747716850761056,0.5139670945183565,0.430752124420618
1072,86,5,2,7,9204,0.14494868956965054,0.5128245486536586,0.429147945110556
1073,88,5,2,7,9204,0.14359828641081954,0.5169964960044046,0.4312454910994825
1074,90,5,2,7,9204,0.14009438508043853,0.5128573307989451,0.4302628427593926
1075,92,5,2,7,9204,0.13924287251859147,0.5140367396232517,0.4295241056668438
1076,94,5,2,7,9204,0.13695659278138939,0.5207291377274235,0.4316453603409078
1077,96,5,2,7,9204,0.13370996085153067,0.5196425476957958,0.43210576415821994
1078,98,5,2,7,9204,0.12996504841380221,0.5230255886036924,0.43332621537699884
1079,100,5,2,7,9204,0.12858224434279503,0.5257916958717138,0.4313341862306313
1080,22,5,2,8,9205,0.27065254068729033,0.471197137535668,0.4338186353643417
1081,24,5,2,8,9205,0.2639784383039804,0.47203260630297583,0.43314497933647417
1082,26,5,2,8,9205,0.2561476955235512,0.47308272869611356,0.4328495298553244
1083,28,5,2,8,9205,0.2512023550271448,0.4732883645827413,0.43133878560729755
1084,30,5,2,8,9205,0.24580182019055005,0.4733528422172121,0.4312549192784765
1085,32,5,2,8,9205,0.24123893452509174,0.4739127596941106,0.4305654563496706
1086,34,5,2,8,9205,0.2346242462512682,0.4780304542239559,0.4303781667670812
1087,36,5,2,8,9205,0.23020025838397098,0.47702925953986675,0.4297900146055066
1088,38,5,2,8,9205,0.22618445981965893,0.4806412317484129,0.43005051058083743
1089,40,5,2,8,9205,0.2224782091566781,0.480281878783711,0.42840214584503333
1090,42,5,2,8,9205,0.21817278426514986,0.479363396876827,0.4288009358297765
1091,44,5,2,8,9205,0.2140913294748042,0.4794439843874344,0.4292100375262933
1092,46,5,2,8,9205,0.21013904887327112,0.48251220101746456,0.4280191645742238
1093,48,5,2,8,9205,0.20695592865260926,0.4853853368587037,0.42855966299225146
1094,50,5,2,8,9205,0.20214015296637067,0.4860614867417687,0.4277720963791995
1095,52,5,2,8,9205,0.19834115177701328,0.48496075874444655,0.4272015647044613
1096,54,5,2,8,9205,0.19257912667107507,0.49054365295985547,0.4276036350609645
1097,56,5,2,8,9205,0.18996639532027912,0.49124996192988474,0.42847232235987726
1098,58,5,2,8,9205,0.18811281329585997,0.49048309411906416,0.4281119523111752
1099,60,5,2,8,9205,0.18440222875494686,0.49280917172521066,0.4280895893505846
1100,62,5,2,8,9205,0.18186372598405315,0.49401830356635484,0.4283263570769288
1101,64,5,2,8,9205,0.17680163910792865,0.4958505960091042,0.42819707634743187
1102,66,5,2,8,9205,0.17515088341870233,0.5014304731808216,0.42847590038028277
1103,68,5,2,8,9205,0.17094547563702986,0.49821722033508625,0.4281079172595594
1104,70,5,2,8,9205,0.16949602852430137,0.4976342406095791,0.42828803680101185
1105,72,5,2,8,9205,0.16636320254867115,0.5016183944092205,0.4280176895249922
1106,74,5,2,8,9205,0.1629782851057527,0.5005669438415495,0.42841103346479653
1107,76,5,2,8,9205,0.16102305274798626,0.5015145099417407,0.42926258636716474
1108,78,5,2,8,9205,0.1560074077965975,0.5022258379444138,0.4265567033949147
1109,80,5,2,8,9205,0.15555696786519074,0.5049388664724381,0.42829638579153
1110,82,5,2,8,9205,0.15240059022085897,0.5035081541173523,0.4279921802430983
1111,84,5,2,8,9205,0.14785815507548578,0.5065726347543984,0.42888615831363675
1112,86,5,2,8,9205,0.14689135032898423,0.5057907243969574,0.4274132113496662
1113,88,5,2,8,9205,0.1441665185498984,0.5109678335071662,0.42961806430106114
1114,90,5,2,8,9205,0.14181160500680737,0.5111703728680683,0.4285796264655679
1115,92,5,2,8,9205,0.13878473074082529,0.5128336487293773,0.4284401740076706
1116,94,5,2,8,9205,0.13672040634755353,0.5108999052199101,0.42994149633829687
1117,96,5,2,8,9205,0.1351390899876507,0.516885743545348,0.4305298358232104
1118,98,5,2,8,9205,0.13133862033527147,0.5209327057828628,0.43202224039824333
1119,100,5,2,8,9205,0.13075906370591742,0.5200751374977555,0.42977412633000794
1120,22,5,2,9,9206,0.2736725627578669,0.47771407993731313,0.43303056814401636
1121,24,5,2,9,9206,0.26626730326257936,0.4794959484554484,0.4324992410450665
1122,26,5,2,9,9206,0.26130011860220903,0.48121877904823007,0.43216329977126644
1123,28,5,2,9,9206,0.25348753720330347,0.4794512294466327,0.4305431818390249
1124,30,5,2,9,9206,0.2472328907993602,0.4790942027543991,0.43037295384858454
1125,32,5,2,9,9206,0.24334161763609444,0.48062540152800665,0.4296169335602962
1126,34,5,2,9,9206,0.23809546740632262,0.48036753891638456,0.42933798402298745
1127,36,5,2,9,9206,0.2322432489062785,0.48041846782398606,0.4289088949212352
1128,38,5,2,9,9206,0.2276656071253693,0.48066227804072864,0.4289080527983394
1129,40,5,2,9,9206,0.22547758851197883,0.485343048300611,0.4277908482855943
1130,42,5,2,9,9206,0.21942095599358832,0.48385516673495715,0.4278873057334565
1131,44,5,2,9,9206,0.21477834402335103,0.4845118149384766,0.4280287347633828
1132,46,5,2,9,9206,0.20982574867171816,0.4838682211420962,0.4268551097050144
1133,48,5,2,9,9206,0.2071722139763447,0.4848533320208275,0.4272415929222575
1134,50,5,2,9,9206,0.2023961378341352,0.48717403578863666,0.4265181446070225
1135,52,5,2,9,9206,0.19957372920943398,0.4877279737921231,0.42605039273177187
1136,54,5,2,9,9206,0.1963006769741226,0.4874248207646341,0.4263836233595371
1137,56,5,2,9,9206,0.19255801191056748,0.48835995041975055,0.42710482292305507
1138,58,5,2,9,9206,0.18809449837547598,0.4886707115456048,0.4263757821858836
1139,60,5,2,9,9206,0.18580887548062203,0.49194566750440577,0.4268384469803194
1140,62,5,2,9,9206,0.18270534227164975,0.49616899568366085,0.4276128675084272
1141,64,5,2,9,9206,0.17904280367204536,0.49509329685385994,0.42696408553848303
1142,66,5,2,9,9206,0.17428349646539718,0.49531157205110515,0.42701441552410724
1143,68,5,2,9,9206,0.17118073397559486,0.49435007175883894,0.42662084868427746
1144,70,5,2,9,9206,0.16747175907746148,0.5008781244597262,0.4271192339020872
1145,72,5,2,9,9206,0.16611865400634035,0.49622640503137455,0.42641803076649937
1146,74,5,2,9,9206,0.16081794206353375,0.4995488566012568,0.42681032150396625
1147,76,5,2,9,9206,0.1600388177269131,0.5008487120438482,0.42748813169351996
1148,78,5,2,9,9206,0.15680966913962938,0.5035075111386188,0.42554499025872344
1149,80,5,2,9,9206,0.15562947855234868,0.5047408964623393,0.42721846645901296
1150,82,5,2,9,9206,0.15279049703970676,0.5054128089912442,0.4267703887393242
1151,84,5,2,9,9206,0.150687830843466,0.5075554963097612,0.4275597204853628
1152,86,5,2,9,9206,0.14671181700059321,0.5074924577808457,0.42595454257480736
1153,88,5,2,9,9206,0.14234154494313134,0.5097567863072964,0.42811617853053513
1154,90,5,2,9,9206,0.14194834390642444,0.5082370318951743,0.4270132689690997
1155,92,5,2,9,9206,0.13741762319737597,0.5089512612963705,0.42670459684335454
1156,94,5,2,9,9206,0.1355662366856853,0.5150714053781467,0.4282944414692923
1157,96,5,2,9,9206,0.1326270000430507,0.5156343044700744,0.4286558964892218
1158,98,5,2,9,9206,0.13186697557790783,0.5125589345756177,0.42947164583254366
1159,100,5,2,9,9206,0.1292168194216416,0.5193096078497142,0.4281748930695202
1160,22,5,2,10,9207,0.2757917665355729,0.4695940219536268,0.4323206320264053
1161,24,5,2,10,9207,0.2678786386438571,0.4720295134714514,0.4319262715193395
1162,26,5,2,10,9207,0.262411827744887,0.4699884256497875,0.431394756834352
1163,28,5,2,10,9207,0.2567319388868532,0.4721634417900236,0.42983789774892994
1164,30,5,2,10,9207,0.2520062133974311,0.4729203003050619,0.4296323700083931
1165,32,5,2,10,9207,0.24592447157882869,0.4735479478047478,0.42901594768785933
1166,34,5,2,10,9207,0.24170551559223324,0.4751961269041834,0.42871054160602157
1167,36,5,2,10,9207,0.23728265600041734,0.4779537816066971,0.42819786392679243
1168,38,5,2,10,9207,0.233366643745219,0.4772959472784844,0.42824993636002856
1169,40,5,2,10,9207,0.22755120706259319,0.47913089079972665,0.42711153489001685
1170,42,5,2,10,9207,0.2231304235029244,0.48157064787439435,0.42739064373990504
1171,44,5,2,10,9207,0.21808991683404336,0.48201282269953655,0.42733150610611204
1172,46,5,2,10,9207,0.21525778273711346,0.4805842959726908,0.4260843253774636
1173,48,5,2,10,9207,0.21178887630998092,0.4793843528869716,0.42649890624763787
1174,50,5,2,10,9207,0.20671115181032043,0.4811065159575412,0.42570444533182517
1175,52,5,2,10,9207,0.2014210359464076,0.48282634618587855,0.42520090567629887
1176,54,5,2,10,9207,0.1993452390203895,0.48229389250773974,0.4255864110223962
1177,56,5,2,10,9207,0.19632978623833516,0.48484123047906025,0.42621178212109023
1178,58,5,2,10,9207,0.19509261206192244,0.4890376831636572,0.4258236726359936
1179,60,5,2,10,9207,0.1896868757552456,0.4876008195784837,0.4260155965733611
1180,62,5,2,10,9207,0.18401011012601398,0.48964539082153763,0.42670006787260506
1181,64,5,2,10,9207,0.18156382214009886,0.4921009249153754,0.42596119555256845
1182,66,5,2,10,9207,0.18072692009396082,0.4901749136019985,0.4260762388745597
1183,68,5,2,10,9207,0.17783078576453518,0.49272917732051347,0.42576352152329683
1184,70,5,2,10,9207,0.17361722725264586,0.4921188163696627,0.42626098758860215
1185,72,5,2,10,9207,0.17080979414659786,0.4922979924979196,0.42539199619201135
1186,74,5,2,10,9207,0.16854745889379966,0.49845075525546106,0.4259183966026322
1187,76,5,2,10,9207,0.16457769287060947,0.49554646073701664,0.42640943872196746
1188,78,5,2,10,9207,0.16155071384744124,0.49813136255150475,0.4248761632448774
1189,80,5,2,10,9207,0.15899820460732741,0.49849421423853324,0.4261060031469502
1190,82,5,2,10,9207,0.15715835887697133,0.5027760863603229,0.4260388665947824
1191,84,5,2,10,9207,0.15513217542712995,0.5016095950111693,0.42637329205919844
1192,86,5,2,10,9207,0.15169110215551077,0.5039742489393212,0.42534061639936205
1193,88,5,2,10,9207,0.14791953686258938,0.5083592824437647,0.42732632679951904
1194,90,5,2,10,9207,0.14487206352663567,0.5056085805447252,0.4259939528018223
1195,92,5,2,10,9207,0.14499021359461536,0.5059853721178043,0.4257098280115744
1196,94,5,2,10,9207,0.14338763643734365,0.5103206632927038,0.4272262141152195
1197,96,5,2,10,9207,0.13936245356152993,0.5112038343220545,0.4274541220831015
1198,98,5,2,10,9207,0.13721367847054725,0.512556917402223,0.42845941274543314
1199,100,5,2,10,9207,0.1324312301757649,0.5170304956983282,0.4273181963165827
1200,22,5,2,11,9208,0.29360144993638493,0.48849097492182836,0.4317483146222754
1201,24,5,2,11,9208,0.28463957302205,0.48927642959363793,0.43136914132761833
1202,26,5,2,11,9208,0.2775270456282952,0.48834588730245815,0.4305892994037521
1203,28,5,2,11,9208,0.2725226757516182,0.48892627703038744,0.4291494099632628
1204,30,5,2,11,9208,0.26808048021357833,0.48977137111149727,0.4288961456580877
1205,32,5,2,11,9208,0.26058552482978725,0.49053165039663266,0.4282617716557591
1206,34,5,2,11,9208,0.25646534897962014,0.4943210857790635,0.4281549133889071
1207,36,5,2,11,9208,0.25125887948651143,0.49579918003655504,0.4276223997940431
1208,38,5,2,11,9208,0.24654173118592485,0.4920466540830966,0.42745179589881
1209,40,5,2,11,9208,0.24335506380278502,0.49572886748226186,0.42641193905750047
1210,42,5,2,11,9208,0.23852898437262063,0.49460564665663037,0.42652213417119966
1211,44,5,2,11,9208,0.23413336734263687,0.49376662983509445,0.4263736101648189
1212,46,5,2,11,9208,0.2288827492322044,0.4947555954348853,0.4252224851047693
1213,48,5,2,11,9208,0.22517573367593835,0.4949436140424771,0.42557199407859486
1214,50,5,2,11,9208,0.2220299454155331,0.4975701423540816,0.42494354200650447
1215,52,5,2,11,9208,0.21829001186777044,0.5001164262981855,0.42459347312970164
1216,54,5,2,11,9208,0.21545888523861975,0.5008221604270364,0.42452540395845895
1217,56,5,2,11,9208,0.21019115719221015,0.5026436737511982,0.42530500924984577
1218,58,5,2,11,9208,0.2058555151101941,0.5010223356547991,0.42460252289219624
1219,60,5,2,11,9208,0.20354711298374076,0.5067484555880506,0.42511185378047106
1220,62,5,2,11,9208,0.19982269278092715,0.5064140115464641,0.4253843167043258
1221,64,5,2,11,9208,0.19891701663248662,0.5056946501796191,0.4251587196565536
1222,66,5,2,11,9208,0.19305758829779746,0.5094875118435112,0.4249643122360106
1223,68,5,2,11,9208,0.1911019561964995,0.5059608988755098,0.42466611470606563
1224,70,5,2,11,9208,0.18600482027639226,0.5073270334923908,0.42502913468244125
1225,72,5,2,11,9208,0.18301430155922477,0.5143954657747838,0.42445241865768335
1226,74,5,2,11,9208,0.18016293103196512,0.5125009373515769,0.4245799043620269
1227,76,5,2,11,9208,0.1784985502366861,0.5153958713058168,0.42494920056256225
1228,78,5,2,11,9208,0.17495737039508488,0.5196028920543422,0.4238620857192091
1229,80,5,2,11,9208,0.17343164504916303,0.5195859260617827,0.42517106954062783
1230,82,5,2,11,9208,0.16976558952057316,0.5145146920202384,0.4246260029068118
1231,84,5,2,11,9208,0.1672670084209473,0.5161937640770596,0.42474885339159085
1232,86,5,2,11,9208,0.16408081906727467,0.5166374032843486,0.4238077213038055
1233,88,5,2,11,9208,0.1611517211935373,0.5228672257401917,0.42538754306426807
1234,90,5,2,11,9208,0.15792058307992618,0.5246188044056844,0.4246410708687382
1235,92,5,2,11,9208,0.15869185452760115,0.5240836014669886,0.42444998558931035
1236,94,5,2,11,9208,0.1534484353937249,0.5262077744480491,0.42564930756630465
1237,96,5,2,11,9208,0.1503201160089673,0.5250900310553888,0.4257164476549872
1238,98,5,2,11,9208,0.14840979641991403,0.5293903522297756,0.4265665343233126
1239,100,5,2,11,9208,0.14788306879839752,0.5304274726579213,0.42561876013677075
1240,22,5,2,12,9209,0.2739085583723049,0.47190536778328024,0.43092444178705036
1241,24,5,2,12,9209,0.2675567717628095,0.47237561804106615,0.43048959152790117
1242,26,5,2,12,9209,0.2626073384999683,0.47558303026668947,0.42982629184733273
1243,28,5,2,12,9209,0.2576299630526905,0.47406976867295536,0.4281819935970104
1244,30,5,2,12,9209,0.25153912839901343,0.474522504834129,0.4279256294003772
1245,32,5,2,12,9209,0.24523476653218435,0.4766730334402085,0.4274575542821443
1246,34,5,2,12,9209,0.240540674629314,0.47710920331084966,0.4272528258122911
1247,36,5,2,12,9209,0.2362692833275031,0.4796015495002534,0.4269734999147056
1248,38,5,2,12,9209,0.23174223878707811,0.48246561033595564,0.42654929698568506
1249,40,5,2,12,9209,0.22776566676534593,0.47922509245268075,0.42549503704156955
1250,42,5,2,12,9209,0.22195304970940355,0.481849047384558,0.42574865574256915
1251,44,5,2,12,9209,0.21953494097350698,0.4837647570735949,0.42553659893919027
1252,46,5,2,12,9209,0.21339205050042337,0.4819468656493134,0.4241720803200576
1253,48,5,2,12,9209,0.2113155182566641,0.48808748830561105,0.4248496725873976
1254,50,5,2,12,9209,0.2083378357544884,0.4815390537079296,0.4238118800905198
1255,52,5,2,12,9209,0.20161071251433893,0.4875647266672995,0.4235884677995884
1256,54,5,2,12,9209,0.20025829030020212,0.48731402246518296,0.42365519198965673
1257,56,5,2,12,9209,0.19897496357803765,0.4891945537885687,0.4244259624726217
1258,58,5,2,12,9209,0.19307284436355288,0.4907971304987654,0.42380816402972554
1259,60,5,2,12,9209,0.18869809686685113,0.4918102666535292,0.4242415052866093
1260,62,5,2,12,9209,0.18658143323744852,0.49451702391405117,0.4243262760256233
1261,64,5,2,12,9209,0.18339247594771385,0.4948963655165893,0.4243657516001037
1262,66,5,2,12,9209,0.1801156397486839,0.49501809419707116,0.42409968369344686
1263,68,5,2,12,9209,0.17693044744345543,0.49872698774989976,0.42388918860814623
1264,70,5,2,12,9209,0.17339937385931747,0.49851182937555377,0.4240077650714154
1265,72,5,2,12,9209,0.17065793584716737,0.5007178797726479,0.42357151445446717
1266,74,5,2,12,9209,0.16893328244052966,0.4990994693191731,0.4238213234524525
1267,76,5,2,12,9209,0.1645906138995912,0.5022199883718813,0.42386869880200867
1268,78,5,2,12,9209,0.16215626396930455,0.5076548490493838,0.4232801630584644
1269,80,5,2,12,9209,0.1580039998687705,0.5058718733976681,0.4243939955049132
1270,82,5,2,12,9209,0.1562170187411304,0.5084662647057666,0.42380646492684143
1271,84,5,2,12,9209,0.1559575145213267,0.5066465315603048,0.4239682024541899
1272,86,5,2,12,9209,0.15229977872751715,0.5059914937175426,0.4228975670582814
1273,88,5,2,12,9209,0.14999411901943388,0.5123566645422372,0.4243525866581667
1274,90,5,2,12,9209,0.148946542539053,0.5135657154966197,0.4239923865242959
1275,92,5,2,12,9209,0.14607878418009457,0.5135399406397956,0.42338485591938113
1276,94,5,2,12,9209,0.14190668683692523,0.5172737068365328,0.4248535634856716
1277,96,5,2,12,9209,0.14256657280628138,0.5158545270320503,0.4243633374253398
1278,98,5,2,12,9209,0.14052577602261565,0.515352746929772,0.425284165871397
1279,100,5,2,12,9209,0.1374591916693975,0.5178330306752396,0.42464114828412103
1280,22,5,2,13,9210,0.28381959329688006,0.47670682035376266,0.43085253430407405
1281,24,5,2,13,9210,0.274674702626014,0.47713364793801,0.4303384588123438
1282,26,5,2,13,9210,0.26832912196737935,0.47929003020647937,0.42976263212690397
1283,28,5,2,13,9210,0.2645160679420946,0.4788617449665464,0.4281937347121126
1284,30,5,2,13,9210,0.2584967029540021,0.4768038290254436,0.42767602248252723
1285,32,5,2,13,9210,0.2539564159398935,0.4805976620887849,0.42732326730268505
1286,34,5,2,13,9210,0.2476959420652954,0.4813263187592578,0.4271900994974554
1287,36,5,2,13,9210,0.24310834716148697,0.48109104212547443,0.4267916166632307
1288,38,5,2,13,9210,0.23756107509315827,0.48218147352574586,0.4263933548197788
1289,40,5,2,13,9210,0.2340463800261739,0.4844620763457278,0.4253706457550887
1290,42,5,2,13,9210,0.23059609989593394,0.4826682535479106,0.4255303828852301
1291,44,5,2,13,9210,0.22638308660493883,0.48270386380295655,0.4251949910835032
1292,46,5,2,13,9210,0.22135559511402747,0.48785330631957025,0.4240996757825479
1293,48,5,2,13,9210,0.21402018539508919,0.4852749599249696,0.42445588479832524
1294,50,5,2,13,9210,0.21222060819446992,0.4880939169966458,0.42357434184805554
1295,52,5,2,13,9210,0.20751477876054228,0.48841477325333116,0.42331704500610345
1296,54,5,2,13,9210,0.20390923328876376,0.48995016556986576,0.423435871043774
1297,56,5,2,13,9210,0.20027302580691642,0.49009090643433334,0.42408791587239925
1298,58,5,2,13,9210,0.19757939412602896,0.4895915597815639,0.42337874216799476
1299,60,5,2,13,9210,0.1933094696259603,0.4933829030829381,0.42372964714053346
1300,62,5,2,13,9210,0.19139707448270238,0.4927337983294286,0.4238244991757524
1301,64,5,2,13,9210,0.18618790945601799,0.49349092579781445,0.4239912290676095
1302,66,5,2,13,9210,0.18269096385431843,0.4972168330533431,0.4236978925918421
1303,68,5,2,13,9210,0.18161589164605077,0.49972732339790304,0.4236751226959798
1304,70,5,2,13,9210,0.17845648555131385,0.49980506449066225,0.4237858981911314
1305,72,5,2,13,9210,0.17475444694238068,0.4991127748928647,0.423294983690292
1306,74,5,2,13,9210,0.1708630437054578,0.5024858265832277,0.42349181382709733
1307,76,5,2,13,9210,0.1691276309239026,0.49895291121944213,0.42350141803697905
1308,78,5,2,13,9210,0.16410311732636296,0.5046723727035688,0.42302917148679337
1309,80,5,2,13,9210,0.16054169640983215,0.5078944927188657,0.4239877199217791
1310,82,5,2,13,9210,0.160327164150959,0.5073308435102567,0.423356590340371
1311,84,5,2,13,9210,0.15681176828446602,0.5094453491813811,0.4234255154833503
1312,86,5,2,13,9210,0.15297473562010502,0.5087180848833437,0.42245719431071493
1313,88,5,2,13,9210,0.14945449898858976,0.5125598709088082,0.4239357947765923
1314,90,5,2,13,9210,0.14762286264861263,0.5106439934606144,0.4233757347781042
1315,92,5,2,13,9210,0.14499214466783455,0.5150851412280762,0.4229356903136071
1316,94,5,2,13,9210,0.14188850643173564,0.5168007847217255,0.4242375524309017
1317,96,5,2,13,9210,0.14124730160177362,0.5180953616674475,0.42402725019902854
1318,98,5,2,13,9210,0.1398646348705948,0.5184211683208717,0.42491727218970576
1319,100,5,2,13,9210,0.1380353631441542,0.5204596935077812,0.4243455456308688
1320,22,5,2,14,9211,0.27403867351996963,0.4843169451861598,0.43058974993026555
1321,24,5,2,14,9211,0.2662493470727734,0.4860755033792481,0.4300272830703004
1322,26,5,2,14,9211,0.25969454324488156,0.48687333881244044,0.42950125593449867
1323,28,5,2,14,9211,0.2543636336621317,0.4868236317569907,0.42795364279383824
1324,30,5,2,14,9211,0.24742996330180012,0.48873567543788715,0.42743208238353586
1325,32,5,2,14,9211,0.24442024874926008,0.48968712727147906,0.4271710349494145
1326,34,5,2,14,9211,0.2378886230584142,0.4889171044362276,0.42692586900126395
1327,36,5,2,14,9211,0.23360480414305515,0.49124860877070425,0.426578132719994
1328,38,5,2,14,9211,0.22842896824181658,0.4901093511241612,0.4261557391370198
1329,40,5,2,14,9211,0.22580984006684388,0.49054265217750975,0.4252159896270384
1330,42,5,2,14,9211,0.22003720977624416,0.4923639332969682,0.42523083320977634
1331,44,5,2,14,9211,0.21672487416759484,0.49035923456969904,0.4247791674520852
1332,46,5,2,14,9211,0.21247736681188742,0.4970551932652592,0.42405841542402145
1333,48,5,2,14,9211,0.20797183192735572,0.4949773209426735,0.42418463176161536
1334,50,5,2,14,9211,0.20456932472479936,0.49818661627876926,0.42344830324066196
1335,52,5,2,14,9211,0.20003209280597073,0.4978456190806559,0.42303908310783583
1336,54,5,2,14,9211,0.1957583026905318,0.5055733359621961,0.42322661794211447
1337,56,5,2,14,9211,0.19298145543507159,0.5005925552974465,0.4237986302564668
1338,58,5,2,14,9211,0.18786397980133962,0.5035821095163144,0.4231817103925159
1339,60,5,2,14,9211,0.18603889294598158,0.5032238212207396,0.42336714171566536
1340,62,5,2,14,9211,0.18196853661753531,0.5042855249320507,0.4233778999052626
1341,64,5,2,14,9211,0.17775803406135343,0.5058944966802137,0.4236070714761762
1342,66,5,2,14,9211,0.17654880916579957,0.5038364195378181,0.4231765699946543
1343,68,5,2,14,9211,0.1734812511951506,0.5076155902088013,0.423401669124853
1344,70,5,2,14,9211,0.16969752863600088,0.5087909678508734,0.4233223979934733
1345,72,5,2,14,9211,0.1673130409009809,0.5127677515288416,0.42313565433967776
1346,74,5,2,14,9211,0.16361832118451566,0.511290436040877,0.4231498051438514
1347,76,5,2,14,9211,0.16263109231688094,0.5113789149076728,0.42311656368511436
1348,78,5,2,14,9211,0.15724023137032064,0.5160389753671284,0.4229003251604939
1349,80,5,2,14,9211,0.15722291697935858,0.5187954069494958,0.4236104692219464
1350,82,5,2,14,9211,0.15204648667488282,0.5146413565460697,0.42283353450434474
1351,84,5,2,14,9211,0.15121038129211184,0.5156307155999004,0.4227545854024479
1352,86,5,2,14,9211,0.149217994380467,0.5139326251764472,0.42178764414929193
1353,88,5,2,14,9211,0.14670081812798363,0.5138919431433624,0.4230324615453104
1354,90,5,2,14,9211,0.14407947487831638,0.5210456165661921,0.4227484249228094
1355,92,5,2,14,9211,0.14017774291597845,0.5224925400543551,0.4224462737464108
1356,94,5,2,14,9211,0.13800795622135686,0.5246889699169295,0.4235345278539132
1357,96,5,2,14,9211,0.1380423820977447,0.5253705018267459,0.4232872050903418
1358,98,5,2,14,9211,0.13502492131737007,0.5278563235632656,0.42408077716563647
1359,100,5,2,14,9211,0.1332863871427937,0.5268468727442496,0.4234419585960467
1360,22,5,2,15,9212,0.28113899379527024,0.4753149021835211,0.4304143405944726
1361,24,5,2,15,9212,0.27396770260822345,0.46913162693613475,0.429568245674216
1362,26,5,2,15,9212,0.26786968891686946,0.47084301570980613,0.4290816710357155
1363,28,5,2,15,9212,0.2617389061451193,0.47285703128160916,0.42759148311974965
1364,30,5,2,15,9212,0.25673471460422725,0.4724185641046824,0.426939457324771
1365,32,5,2,15,9212,0.25195501866651915,0.4730381676316515,0.42667071073859225
1366,34,5,2,15,9212,0.2461889749076782,0.47557761869672016,0.42644282409154494
1367,36,5,2,15,9212,0.2417246932786506,0.4740966986534644,0.4259517912744845
1368,38,5,2,15,9212,0.2386862617417005,0.4764121096414718,0.42571122243319726
1369,40,5,2,15,9212,0.2341388930718035,0.47292760144721696,0.42462676064474575
1370,42,5,2,15,9212,0.22831751646017195,0.47428130494477905,0.4246481763105283
1371,44,5,2,15,9212,0.22571509985365937,0.47734384733131274,0.4242620755981848
1372,46,5,2,15,9212,0.22251778939992717,0.48097896625400416,0.4235373076020596
1373,48,5,2,15,9212,0.21714364336167272,0.4788090771316494,0.4236555425815027
1374,50,5,2,15,9212,0.2130187196946752,0.4814130089356767,0.4229158260979995
1375,52,5,2,15,9212,0.20879743402983503,0.4798469466942116,0.4225553753576308
1376,54,5,2,15,9212,0.20497417513657862,0.48078497688491284,0.42275413017434
1377,56,5,2,15,9212,0.2006841697512453,0.4848297103315356,0.4232416294477743
1378,58,5,2,15,9212,0.19841401526911012,0.48316642853598096,0.42262531072916865
1379,60,5,2,15,9212,0.19575798235526,0.4836741971442096,0.422798371753016
1380,62,5,2,15,9212,0.1910553968757688,0.4838360650887751,0.42264253940001806
1381,64,5,2,15,9212,0.18861868878064825,0.4870671461195916,0.42297281145911625
1382,66,5,2,15,9212,0.1864752787889882,0.4824651157276919,0.4222825236812733
1383,68,5,2,15,9212,0.18316917436610494,0.4894764137854402,0.42286369163340437
1384,70,5,2,15,9212,0.17903651788660496,0.48942179470789127,0.42261368687499856
1385,72,5,2,15,9212,0.1753793373707463,0.4926598941907346,0.42240079733256614
