,mb,mf,nModels,ntree,seed,tc,valid,valid_avg
418,5,40,19,160,112251,15,0.4637381747868046,0.45464079068994
419,5,40,19,180,112251,15,0.4605407474720511,0.45150275786743604
420,5,40,19,200,112251,15,0.459009974248971,0.4494994163459087
421,5,40,19,220,112251,15,0.4579528804779751,0.4482260940538091
422,5,40,19,240,112251,15,0.4573809005517592,0.4474733090974379
423,5,40,19,260,112251,15,0.45654620306127774,0.4471897325739502
424,5,40,19,280,112251,15,0.45714519061313325,0.44724916966403505
425,5,40,19,300,112251,15,0.45798385467872715,0.4475644185424142
426,5,40,19,320,112251,15,0.45837448421262805,0.44823009487452214
427,5,40,19,340,112251,15,0.45931409022186476,0.4490401383857207
428,5,40,19,360,112251,15,0.46014670484461806,0.4499066412299154
429,5,40,20,160,112252,15,0.4607588254125151,0.45452175631397607
430,5,40,20,180,112252,15,0.4582520360187201,0.4513986126903836
431,5,40,20,200,112252,15,0.4569199720464489,0.44940906178988366
432,5,40,20,220,112252,15,0.4561708794348625,0.4481477054405749
433,5,40,20,240,112252,15,0.45597759388090564,0.44741085002470576
434,5,40,20,260,112252,15,0.4562122780125067,0.44713626098243053
435,5,40,20,280,112252,15,0.45688216276096366,0.4472089634123772
436,5,40,20,300,112252,15,0.4575659371059386,0.44752346282388367
437,5,40,20,320,112252,15,0.45829908755964816,0.44817952618794477
438,5,40,20,340,112252,15,0.4596119758299988,0.4489934020079696
439,5,40,20,360,112252,15,0.46095470871510225,0.4498717209580296
440,5,40,1,160,112233,17,0.45991072872483246,0.45991073639289876
441,5,40,1,180,112233,17,0.45734732155326835,0.45734732873100814
442,5,40,1,200,112233,17,0.45578438576958263,0.4557843936680934
443,5,40,1,220,112233,17,0.45493708341692307,0.454937090727547
444,5,40,1,240,112233,17,0.4552839070397402,0.4552839153970952
445,5,40,1,260,112233,17,0.4558718851323708,0.4558718920227676
446,5,40,1,280,112233,17,0.45623379315027146,0.4562338005269721
447,5,40,1,300,112233,17,0.4569895362623296,0.4569895445470381
448,5,40,1,320,112233,17,0.45788865027510234,0.45788865689097374
449,5,40,1,340,112233,17,0.4591470520543353,0.45914705830292396
450,5,40,1,360,112233,17,0.4601440758155084,0.46014408346119484
451,5,40,2,160,112234,17,0.4594621150740355,0.45506821463649944
452,5,40,2,180,112234,17,0.4566183892711812,0.45214092053708665
453,5,40,2,200,112234,17,0.4557047688109482,0.4508461370223128
454,5,40,2,220,112234,17,0.4554550284722508,0.4501364999640779
455,5,40,2,240,112234,17,0.4556132575271093,0.45019218086796825
456,5,40,2,260,112234,17,0.45622852640505684,0.4506852175549355
457,5,40,2,280,112234,17,0.4561568834086265,0.4507547758762836
458,5,40,2,300,112234,17,0.4572419657920657,0.45151940527263323
459,5,40,2,320,112234,17,0.45878322146299155,0.45257964037932524
460,5,40,2,340,112234,17,0.45981740621061745,0.4536403222378795
461,5,40,2,360,112234,17,0.46134070420720646,0.45479427287944063
462,5,40,3,160,112235,17,0.46271343994899083,0.45452127447454066
463,5,40,3,180,112235,17,0.46000848119333043,0.4515461351364195
464,5,40,3,200,112235,17,0.4588671646351422,0.4501738084342959
465,5,40,3,220,112235,17,0.4585064949417683,0.44949812973751846
466,5,40,3,240,112235,17,0.458483197211513,0.44942084534404714
467,5,40,3,260,112235,17,0.4588268463264105,0.4497164102416629
468,5,40,3,280,112235,17,0.45920199378924487,0.4497931422258465
469,5,40,3,300,112235,17,0.46031469775703643,0.4505477038762244
470,5,40,3,320,112235,17,0.4621616587043639,0.4517736714890134
471,5,40,3,340,112235,17,0.4635565470601324,0.4528825104010405
472,5,40,3,360,112235,17,0.46470681436881517,0.45391676320427465
473,5,40,4,160,112236,17,0.4606949354942486,0.4538508134187631
474,5,40,4,180,112236,17,0.45874877100081446,0.45104132479071535
475,5,40,4,200,112236,17,0.4572636969787286,0.4495339096239645
476,5,40,4,220,112236,17,0.4564061158587665,0.44877844764427705
477,5,40,4,240,112236,17,0.45609719104850827,0.4486129398912397
478,5,40,4,260,112236,17,0.45680886890003647,0.4489220233437733
479,5,40,4,280,112236,17,0.457677833122115,0.4491078993271959
480,5,40,4,300,112236,17,0.45851068185994454,0.4498362109386969
481,5,40,4,320,112236,17,0.45994821250384327,0.45108917037768864
482,5,40,4,340,112236,17,0.4611726231843002,0.4521390024014373
483,5,40,4,360,112236,17,0.4626860068594063,0.45323270804622084
484,5,40,5,160,112237,17,0.45965203070287364,0.4531957236535684
485,5,40,5,180,112237,17,0.457843118847278,0.4504937153381418
486,5,40,5,200,112237,17,0.4566960951606976,0.4489693617100468
487,5,40,5,220,112237,17,0.4559520924740312,0.44816373594813397
488,5,40,5,240,112237,17,0.45628942849859744,0.44802935839167
489,5,40,5,260,112237,17,0.45660075666615946,0.4483135789086647
490,5,40,5,280,112237,17,0.4570866635459175,0.44852911938344425
491,5,40,5,300,112237,17,0.4580607865819363,0.44926180700456647
492,5,40,5,320,112237,17,0.45907712210224544,0.4504103671398434
493,5,40,5,340,112237,17,0.4608156987251935,0.4515606372033891
494,5,40,5,360,112237,17,0.46244816784285186,0.452723625424586
495,5,40,6,160,112238,17,0.46097403074651877,0.45299742318912134
496,5,40,6,180,112238,17,0.45889854462794705,0.4503371367511728
497,5,40,6,200,112238,17,0.45755939765171333,0.44881141341778164
498,5,40,6,220,112238,17,0.4569047017118033,0.4480005147314428
499,5,40,6,240,112238,17,0.45706362070686274,0.44788276052065623
500,5,40,6,260,112238,17,0.45766625684609424,0.4481459985167933
501,5,40,6,280,112238,17,0.45845327866868446,0.4484128584141307
502,5,40,6,300,112238,17,0.4592699360645426,0.449110888198003
503,5,40,6,320,112238,17,0.4607933329914548,0.45026660984809685
504,5,40,6,340,112238,17,0.4621456121175909,0.45141085897727373
505,5,40,6,360,112238,17,0.4634415756874687,0.4525637460097268
506,5,40,7,160,112239,17,0.4594285411940016,0.4526397159356644
507,5,40,7,180,112239,17,0.456956795701661,0.44995294408613323
508,5,40,7,200,112239,17,0.4554857010909095,0.4483744073880916
509,5,40,7,220,112239,17,0.4552148287581537,0.44756854635070287
510,5,40,7,240,112239,17,0.45539675625569875,0.44744687309335557
511,5,40,7,260,112239,17,0.4554529747114733,0.44764511078851627
512,5,40,7,280,112239,17,0.4565143208989682,0.44796542456368627
513,5,40,7,300,112239,17,0.45714752603903014,0.4486183947583692
514,5,40,7,320,112239,17,0.4587680420455441,0.44980538153928684
515,5,40,7,340,112239,17,0.4599856261041971,0.45094215507290547
516,5,40,7,360,112239,17,0.46100263220125437,0.45203510524366625
517,5,40,8,160,112240,17,0.46156010901100064,0.45261962384448157
518,5,40,8,180,112240,17,0.4592103570850486,0.4499407919737768
519,5,40,8,200,112240,17,0.4578371782024698,0.4483600478932569
520,5,40,8,220,112240,17,0.4576117427296033,0.44759621953058004
521,5,40,8,240,112240,17,0.4573295561701904,0.4474238303136947
522,5,40,8,260,112240,17,0.45810937754635267,0.4476570090620651
523,5,40,8,280,112240,17,0.45890627089780467,0.4480060619692351
524,5,40,8,300,112240,17,0.45961236630211943,0.44864727861340187
525,5,40,8,320,112240,17,0.4610281197737267,0.4497998008580987
526,5,40,8,340,112240,17,0.4623564594728644,0.4509189439609495
527,5,40,8,360,112240,17,0.4636432794768473,0.45200049941885667
528,5,40,9,160,112241,17,0.4609689433576749,0.4525626094508272
529,5,40,9,180,112241,17,0.4587427734625628,0.449912501823908
530,5,40,9,200,112241,17,0.4576378749543077,0.44834616432766555
531,5,40,9,220,112241,17,0.45705380989228067,0.4475880047553422
532,5,40,9,240,112241,17,0.45690671304151304,0.44739232738176726
533,5,40,9,260,112241,17,0.45740032740731407,0.4476070296744365
534,5,40,9,280,112241,17,0.4582198695877566,0.4479781278122484
535,5,40,9,300,112241,17,0.4592991889091499,0.44864506307218693
536,5,40,9,320,112241,17,0.46048752122147113,0.44977217116688273
537,5,40,9,340,112241,17,0.46189208599403137,0.4509002807506984
538,5,40,9,360,112241,17,0.4634863163032591,0.45200363620328715
539,5,40,10,160,112242,17,0.46108857630040373,0.45251520088784486
540,5,40,10,180,112242,17,0.4589218986555782,0.44989352082470635
541,5,40,10,200,112242,17,0.4575213999962704,0.4483149858309161
542,5,40,10,220,112242,17,0.456623543508129,0.44750385581046226
543,5,40,10,240,112242,17,0.4563316539051064,0.4472663843734226
544,5,40,10,260,112242,17,0.45729993442184264,0.4475124138665861
545,5,40,10,280,112242,17,0.4581217469539703,0.44790533835746243
546,5,40,10,300,112242,17,0.4588196141423825,0.4485568068692869
547,5,40,10,320,112242,17,0.4597835388571103,0.4496429347989012
548,5,40,10,340,112242,17,0.46104560050106325,0.4507617618113662
549,5,40,10,360,112242,17,0.46245762069970336,0.45185929156337684
550,5,40,11,160,112243,17,0.46177954195403315,0.45253985321659884
551,5,40,11,180,112243,17,0.45890859502535963,0.44986858591737433
552,5,40,11,200,112243,17,0.4578942658643383,0.4483092189094912
553,5,40,11,220,112243,17,0.45735542274932356,0.44750452283910575
554,5,40,11,240,112243,17,0.45732919123223026,0.44726935074563906
555,5,40,11,260,112243,17,0.45776754431976924,0.4475061955792582
556,5,40,11,280,112243,17,0.4585030321042307,0.4479057625160261
557,5,40,11,300,112243,17,0.45995099452859173,0.4486012665869776
558,5,40,11,320,112243,17,0.4607298496795645,0.4496331562022439
559,5,40,11,340,112243,17,0.46181626679566673,0.45072630837619176
560,5,40,11,360,112243,17,0.4631188542283455,0.4518250642452055
561,5,40,12,160,112244,17,0.45948390667502725,0.45233851659475566
562,5,40,12,180,112244,17,0.4573723619135455,0.449688979779963
563,5,40,12,200,112244,17,0.45656612947319636,0.4481564174307903
564,5,40,12,220,112244,17,0.4557975992476929,0.44732097403572607
565,5,40,12,240,112244,17,0.45580434383748175,0.44706989725969964
566,5,40,12,260,112244,17,0.4558960056137878,0.4472679580400922
567,5,40,12,280,112244,17,0.4568771725559131,0.44770003037435574
568,5,40,12,300,112244,17,0.4577328203834714,0.44839517217918207
569,5,40,12,320,112244,17,0.4593194758689546,0.44945163978824365
570,5,40,12,340,112244,17,0.4602784708369718,0.45052249192355925
571,5,40,12,360,112244,17,0.46189677328209333,0.45163396717004134
572,5,40,13,160,112245,17,0.4605329745329133,0.45227600957672925
573,5,40,13,180,112245,17,0.4582268265335678,0.4496286578215046
574,5,40,13,200,112245,17,0.45658943550446496,0.4480714273530775
575,5,40,13,220,112245,17,0.45629527993745767,0.4472560676475286
576,5,40,13,240,112245,17,0.45598161915322344,0.4469770024684875
577,5,40,13,260,112245,17,0.45639643502844374,0.44716448005480947
578,5,40,13,280,112245,17,0.45694191739195583,0.44758201314796525
579,5,40,13,300,112245,17,0.4582288870743234,0.44829916337396347
580,5,40,13,320,112245,17,0.45901901865851347,0.4493196946763908
581,5,40,13,340,112245,17,0.46031577768702614,0.45038513065946273
582,5,40,13,360,112245,17,0.4621163527266568,0.4515416403918411
583,5,40,14,160,112246,17,0.46060708670617334,0.45226006073435915
584,5,40,14,180,112246,17,0.4579331133840511,0.4495830334650451
585,5,40,14,200,112246,17,0.4567094599630866,0.4480259757406347
586,5,40,14,220,112246,17,0.45675276975110807,0.4472407731204583
587,5,40,14,240,112246,17,0.4570276038954122,0.44697560790201674
588,5,40,14,260,112246,17,0.45718018626483886,0.4471399545174895
589,5,40,14,280,112246,17,0.45782508039207215,0.44755612157341784
590,5,40,14,300,112246,17,0.4588861708956685,0.44827471027988663
591,5,40,14,320,112246,17,0.4601671537351244,0.4492885367288356
592,5,40,14,340,112246,17,0.46164835664470655,0.4503646216030271
593,5,40,14,360,112246,17,0.4632151714932901,0.4515346322854434
594,5,40,15,160,112247,17,0.460692496819768,0.45222084489542763
595,5,40,15,180,112247,17,0.45827756902730865,0.4495285602092002
596,5,40,15,200,112247,17,0.45746610420434825,0.4479998841643148
597,5,40,15,220,112247,17,0.4569442035557287,0.4472066151915151
598,5,40,15,240,112247,17,0.4571523852456465,0.44695308958609253
599,5,40,15,260,112247,17,0.45720421161649777,0.4470963799570771
600,5,40,15,280,112247,17,0.4576437320318494,0.4475038101251991
601,5,40,15,300,112247,17,0.45896373453541495,0.4482398163811452
602,5,40,15,320,112247,17,0.46008248988685807,0.44925498413827575
603,5,40,15,340,112247,17,0.46074641446512016,0.4502822828295229
604,5,40,15,360,112247,17,0.4624375054058533,0.4514706380635919
605,5,40,16,160,112248,17,0.4598989383233675,0.45215841951223207
606,5,40,16,180,112248,17,0.45754106155533447,0.4494727376080199
607,5,40,16,200,112248,17,0.45588685855924177,0.4479139739330253
608,5,40,16,220,112248,17,0.4556666830320056,0.44714461175021564
609,5,40,16,240,112248,17,0.45547881439985316,0.44687202874926657
610,5,40,16,260,112248,17,0.4557716225578267,0.44700516191917733
611,5,40,16,280,112248,17,0.455627305611528,0.44735924365539176
612,5,40,16,300,112248,17,0.4567917224199913,0.44809680895103005
613,5,40,16,320,112248,17,0.4581827591114147,0.44911909968026287
614,5,40,16,340,112248,17,0.4591889683899603,0.4501360658685138
615,5,40,16,360,112248,17,0.4605461419019777,0.4513204893474907
616,5,40,17,160,112249,17,0.46010602228311664,0.452100038381146
617,5,40,17,180,112249,17,0.45761975223843826,0.4494062914715265
618,5,40,17,200,112249,17,0.45677814199582145,0.44786959978223434
619,5,40,17,220,112249,17,0.45710992049209925,0.4471407467804855
620,5,40,17,240,112249,17,0.45704382771636654,0.4468660368367616
621,5,40,17,260,112249,17,0.45733932422168627,0.4470009414826613
622,5,40,17,280,112249,17,0.4585087695112479,0.4473771703805317
623,5,40,17,300,112249,17,0.45930981603558313,0.44810403805069343
624,5,40,17,320,112249,17,0.46051966562908864,0.449122244195521
625,5,40,17,340,112249,17,0.46178710121746613,0.45014145291936036
626,5,40,17,360,112249,17,0.46311602150636466,0.45131818872481594
627,5,40,18,160,112250,17,0.46273399401652926,0.4522037596114159
628,5,40,18,180,112250,17,0.4602446708388035,0.449503752758737
629,5,40,18,200,112250,17,0.45931707180291076,0.44798078866073243
630,5,40,18,220,112250,17,0.45885833826523076,0.4472472561263575
631,5,40,18,240,112250,17,0.45951053383464263,0.44699924886462145
632,5,40,18,260,112250,17,0.4598885056328767,0.44714190606888504
633,5,40,18,280,112250,17,0.46101101829815827,0.44754060018298436
634,5,40,18,300,112250,17,0.4618552121392156,0.4482650917379455
635,5,40,18,320,112250,17,0.46341639271889656,0.44929656337451557
636,5,40,18,340,112250,17,0.4643333519592621,0.45030200506651685
637,5,40,18,360,112250,17,0.46575300812971515,0.45148425729890695
638,5,40,19,160,112251,17,0.4630578543208654,0.4522906774375225
639,5,40,19,180,112251,17,0.4608806610044932,0.44959110282197023
640,5,40,19,200,112251,17,0.45924076926766727,0.44805853916245375
641,5,40,19,220,112251,17,0.45889188772414596,0.44733195086454125
642,5,40,19,240,112251,17,0.458745175490979,0.4470753448688012
643,5,40,19,260,112251,17,0.45869672362280983,0.4471947743461909
644,5,40,19,280,112251,17,0.45977920589373844,0.44761308797254457
645,5,40,19,300,112251,17,0.46065165802093727,0.4483356784006138
646,5,40,19,320,112251,17,0.4612725438873502,0.4493370014988259
647,5,40,19,340,112251,17,0.46213505638068025,0.45032579110498605
648,5,40,19,360,112251,17,0.4632317045751565,0.45149175617714393
649,5,40,20,160,112252,17,0.460754669473511,0.4522698032495913
650,5,40,20,180,112252,17,0.45846167246961156,0.44957976744348355
651,5,40,20,200,112252,17,0.4569387657886429,0.44803493979767156
652,5,40,20,220,112252,17,0.45692090774593347,0.4473259597917332
653,5,40,20,240,112252,17,0.45717072996441416,0.44707465744722025
654,5,40,20,260,112252,17,0.45809342733002584,0.4472238846335145
655,5,40,20,280,112252,17,0.4587526083702078,0.44763660532560917
656,5,40,20,300,112252,17,0.45985069196708334,0.44836379395872983
657,5,40,20,320,112252,17,0.4605065335409411,0.4493330962444758
658,5,40,20,340,112252,17,0.46204522562569317,0.45032845919180586
659,5,40,20,360,112252,17,0.4633332858333641,0.45149237701775763
660,5,45,1,160,112233,13,0.46357622078849786,0.4635762276748827
661,5,45,1,180,112233,13,0.4603071475743791,0.4603071558891679
662,5,45,1,200,112233,13,0.4581498343499192,0.4581498420342613
663,5,45,1,220,112233,13,0.4566663004206748,0.4566663080917754
664,5,45,1,240,112233,13,0.4556618999108763,0.45566190745892804
665,5,45,1,260,112233,13,0.45512989519933156,0.455129902184964
666,5,45,1,280,112233,13,0.4552619258622107,0.45526193275124427
667,5,45,1,300,112233,13,0.45562090537603406,0.45562091322099463
668,5,45,1,320,112233,13,0.45634639433506563,0.45634640184192277
669,5,45,1,340,112233,13,0.45691479556737197,0.45691480296317516
670,5,45,1,360,112233,13,0.4578399785243436,0.457839986291719
671,5,45,2,160,112234,13,0.4651248013310995,0.46035946823690604
672,5,45,2,180,112234,13,0.4621343141173465,0.4570319029220755
673,5,45,2,200,112234,13,0.4601618080809188,0.454842234214758
674,5,45,2,220,112234,13,0.45907902369468956,0.4534309450401904
675,5,45,2,240,112234,13,0.4581278666048351,0.4523164898921278
676,5,45,2,260,112234,13,0.45772876690961495,0.4517331555481831
677,5,45,2,280,112234,13,0.458004347376265,0.45179080796292936
678,5,45,2,300,112234,13,0.45809080072297287,0.4519269322262674
679,5,45,2,320,112234,13,0.4584008972548826,0.45232713657145285
680,5,45,2,340,112234,13,0.4589156253225319,0.45274868963500287
681,5,45,2,360,112234,13,0.45963559798454956,0.4534055003042402
682,5,45,3,160,112235,13,0.46679718903105777,0.46005266579809106
683,5,45,3,180,112235,13,0.4640227911298564,0.45676491660014873
684,5,45,3,200,112235,13,0.4619297801024593,0.4545056357954809
685,5,45,3,220,112235,13,0.4606416745508131,0.45306467780240933
686,5,45,3,240,112235,13,0.4593235602799042,0.4517997466856381
687,5,45,3,260,112235,13,0.4587528220760251,0.45113083016283134
688,5,45,3,280,112235,13,0.4591010066378562,0.4511745758487128
689,5,45,3,300,112235,13,0.4590388324732707,0.4511698857453994
690,5,45,3,320,112235,13,0.4595294515836006,0.45148441348751983
691,5,45,3,340,112235,13,0.46038257919654424,0.45195177993684854
692,5,45,3,360,112235,13,0.46120442356708574,0.45256110833372554
693,5,45,4,160,112236,13,0.46295502307551256,0.45885724030314734
694,5,45,4,180,112236,13,0.4593342470610713,0.4554075475248476
695,5,45,4,200,112236,13,0.4573528609775263,0.45313016073214923
696,5,45,4,220,112236,13,0.45572701768086527,0.4515826759981365
697,5,45,4,240,112236,13,0.45503276681575433,0.45037767524646233
698,5,45,4,260,112236,13,0.45477687043157844,0.4497849313830832
699,5,45,4,280,112236,13,0.4548738424407971,0.4498017455595123
700,5,45,4,300,112236,13,0.45500228933006687,0.4497802856787384
