,epochs,nModels,seed,train,valid,valid_avg
1161,64,20,3838,0.2137441434233158,0.4792947735518287,0.4245748553682226
1162,66,20,3838,0.21106849683452567,0.4750632880573265,0.4241642433558443
1163,68,20,3838,0.20587832384122834,0.4770316669826008,0.4236115934788641
1164,70,20,3838,0.2020847637603672,0.4750943222512265,0.42351354801935903
1165,72,20,3838,0.19934914523467587,0.4784955265935302,0.4234521465146328
1166,74,20,3838,0.1976568469998355,0.4812778452076114,0.423431630466169
1167,76,20,3838,0.19280819889883746,0.4772109158385185,0.422020190808189
1168,78,20,3838,0.19138918689838905,0.4788086175165972,0.42318465841524977
1169,80,20,3838,0.186834994359077,0.4837333500846907,0.4232481989542131
1170,82,20,3838,0.1846168671737365,0.4825951541228438,0.4227625109144666
1171,84,20,3838,0.18373754105239554,0.4837978413277296,0.4221941465690433
1172,86,20,3838,0.17887046807582488,0.4844279974534148,0.4223210706808925
1173,88,20,3838,0.17517670808028446,0.4846146874999383,0.4218604713640411
1174,90,20,3838,0.1715251670058281,0.4853349785591874,0.4219976776309096
1175,92,20,3838,0.17210878129918675,0.4914920628686788,0.42255593588899465
1176,94,20,3838,0.17001239640483665,0.48971266773009203,0.4219385909974606
1177,96,20,3838,0.16475086350492565,0.4898267642875834,0.4228268678669613
1178,98,20,3838,0.16279933353978024,0.4928292012758758,0.4234504095934632
1179,100,20,3838,0.16074397700311086,0.4940020778176458,0.4221962716217958
1180,102,20,3838,0.15806779251400027,0.4926284149234974,0.4226514006086227
1181,104,20,3838,0.15528038893852145,0.4932596877627649,0.4230815730140877
1182,106,20,3838,0.15372489205363776,0.4965056104451152,0.4219737253499413
1183,108,20,3838,0.15164229148190705,0.4986079782764233,0.4229328602691887
1184,110,20,3838,0.15088492359177216,0.4965296370130122,0.4222017661410664
1185,112,20,3838,0.14701195973724548,0.4975107357129336,0.42211997430363696
1186,114,20,3838,0.1450768049713258,0.4973756344906222,0.42273935678819397
1187,116,20,3838,0.139659997047853,0.4978159316777718,0.4224686370174565
1188,118,20,3838,0.1402100526780682,0.5021771377462044,0.42305871061128003
1189,120,20,3838,0.1403489891027188,0.5019472905911582,0.42239708453253694
1190,122,20,3838,0.13687342366074173,0.5028055096616493,0.42397904970455946
1191,124,20,3838,0.134646867112291,0.5085562076396088,0.42252907953808544
1192,126,20,3838,0.13191767660387801,0.504466506310724,0.4240767326777005
1193,128,20,3838,0.13049166939525475,0.5030224356045543,0.4236596242146196
1194,130,20,3838,0.12967865316472954,0.5046763203436896,0.4232100415328093
1195,132,20,3838,0.12779105475128108,0.5026194348250461,0.4232356797081577
1196,134,20,3838,0.1256095296501276,0.5027143829077887,0.4230985750885212
1197,136,20,3838,0.1252504886363804,0.507787174694336,0.4244772543922564
1198,138,20,3838,0.12144663231465695,0.5084282544193628,0.4236615491947411
1199,140,20,3838,0.12342377406207737,0.5140417736026541,0.4250031928452633
